Competition,Matchday,Time,Home Team,Ranking Home Team,Away Team,Ranking Away Team,Attendance,Weather,Temperature (°C),Date,Weekday,Month,Year,Season,quarter,Stadium,Max Capacity,City,Province,Full Roof,PercentageAttendance,GDP_Real_lagQ,CPI_QoQ_Growth_%_lagQ,Employment_Rate_%_lagQ,Home Team Goals Scored,Away Team Goals Scored,Match Type,Home Team Outcome,Away Team Outcome,Day,Goals Scored in Last 5 Games,Goals Conceded in Last 5 Games,Number of Wins in Last 5 Games
Jupiler Pro League,2,18.0,Cercle Brugge,13,R Charleroi SC,8,3525,Rainy,16.1,2023-08-05,Saturday,8,2023,2023/2024,3,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.12129240933177345,110042.4,-0.321602259059782,65.9,2,0,Normal Time,Win,Loss,5,11.0,5.0,3.0
Jupiler Pro League,2,20.0,OH Leuven,9,RWDM,16,6217,Rainy,15.6,2023-08-05,Saturday,8,2023,2023/2024,3,Den Dreef,10500.0,Leuven,VBR,1.0,0.5920952380952381,110042.4,-0.321602259059782,65.9,1,2,Normal Time,Loss,Win,5,12.0,8.0,3.0
Jupiler Pro League,2,16.0,Genk,1,KAS Eupen,11,14230,Rainy,15.3,2023-08-05,Saturday,8,2023,2023/2024,3,Cegeka Arena,23500.0,Genk,LIM,1.0,0.605531914893617,110042.4,-0.321602259059782,65.9,0,1,Normal Time,Loss,Win,5,11.0,6.0,3.0
Jupiler Pro League,2,16.0,KV Mechelen,10,KAA Gent,4,11234,Drizzle,14.7,2023-08-06,Sunday,8,2023,2023/2024,3,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.6808484848484848,110042.4,-0.321602259059782,65.9,0,1,Normal Time,Loss,Win,6,6.0,8.0,1.0
Jupiler Pro League,2,13.0,RSC Anderlecht,15,Royal Antwerp,3,19500,Drizzle,15.9,2023-08-06,Sunday,8,2023,2023/2024,3,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.8666666666666667,110042.4,-0.321602259059782,65.9,1,0,Normal Time,Win,Loss,6,9.0,6.0,2.0
Jupiler Pro League,2,18.0,KVC Westerlo,7,Club Brugge,6,8000,Drizzle,14.3,2023-08-06,Sunday,8,2023,2023/2024,3,Het Kuipje,8000.0,Westerlo,ANT,0.0,1.0,110042.4,-0.321602259059782,65.9,0,1,Normal Time,Loss,Win,6,12.0,9.0,2.0
Jupiler Pro League,3,20.0,Royal Antwerp,8,KV Kortrijk,16,15447,Drizzle,22.1,2023-08-11,Friday,8,2023,2023/2024,3,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.928082191780822,110042.4,-0.321602259059782,65.9,6,0,Normal Time,Win,Loss,11,9.0,2.0,4.0
Jupiler Pro League,3,18.0,Union SG,1,OH Leuven,12,5731,Partly cloudy,22.3,2023-08-12,Saturday,8,2023,2023/2024,3,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.6096808510638297,110042.4,-0.321602259059782,65.9,5,1,Normal Time,Win,Loss,12,10.0,4.0,5.0
Jupiler Pro League,3,19.0,KVC Westerlo,11,KAA Gent,2,6000,Partly cloudy,21.4,2023-08-13,Sunday,8,2023,2023/2024,3,Het Kuipje,8000.0,Westerlo,ANT,0.0,0.75,110042.4,-0.321602259059782,65.9,1,3,Normal Time,Loss,Win,13,9.0,7.0,2.0
Jupiler Pro League,3,18.0,R Charleroi SC,14,Standard Liège,15,7000,Clear or mostly clear,21.4,2023-08-13,Sunday,8,2023,2023/2024,3,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.4666666666666667,110042.4,-0.321602259059782,65.9,1,1,Normal Time,Draw,Draw,13,9.0,5.0,3.0
Jupiler Pro League,3,16.0,Cercle Brugge,7,Genk,6,3976,Drizzle,21.1,2023-08-13,Sunday,8,2023,2023/2024,3,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.13681095588741313,110042.4,-0.321602259059782,65.9,0,1,Normal Time,Loss,Win,13,11.0,3.0,4.0
Jupiler Pro League,3,13.0,Sint-Truiden,3,RSC Anderlecht,9,8000,Partly cloudy,22.6,2023-08-13,Sunday,8,2023,2023/2024,3,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.547945205479452,110042.4,-0.321602259059782,65.9,0,1,Normal Time,Loss,Win,13,5.0,5.0,2.0
Jupiler Pro League,4,20.0,OH Leuven,15,Royal Antwerp,4,6595,Clear or mostly clear,25.1,2023-08-18,Friday,8,2023,2023/2024,3,Den Dreef,10500.0,Leuven,VBR,1.0,0.628095238095238,110042.4,-0.321602259059782,65.9,1,1,Normal Time,Draw,Draw,18,12.0,9.0,3.0
Jupiler Pro League,4,20.0,KV Mechelen,13,Union SG,1,11651,Partly cloudy,24.7,2023-08-19,Saturday,8,2023,2023/2024,3,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.7061212121212121,110042.4,-0.321602259059782,65.9,4,0,Normal Time,Win,Loss,19,4.0,7.0,1.0
Jupiler Pro League,4,16.0,Standard Liège,12,Cercle Brugge,10,16860,Drizzle,23.1,2023-08-19,Saturday,8,2023,2023/2024,3,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.6093241778099024,110042.4,-0.321602259059782,65.9,0,1,Normal Time,Loss,Win,19,9.0,4.0,3.0
Jupiler Pro League,4,16.0,KAA Gent,2,Sint-Truiden,6,13195,Partly cloudy,25.7,2023-08-20,Sunday,8,2023,2023/2024,3,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.65975,110042.4,-0.321602259059782,65.9,2,2,Normal Time,Draw,Draw,20,9.0,5.0,3.0
Jupiler Pro League,4,13.0,RSC Anderlecht,7,KVC Westerlo,14,19845,Clear or mostly clear,24.6,2023-08-20,Sunday,8,2023,2023/2024,3,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.882,110042.4,-0.321602259059782,65.9,2,1,Normal Time,Win,Loss,20,7.0,5.0,2.0
Jupiler Pro League,4,18.0,Club Brugge,3,RWDM,8,20917,Clear or mostly clear,23.1,2023-08-20,Sunday,8,2023,2023/2024,3,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.7197371137567958,110042.4,-0.321602259059782,65.9,7,1,Normal Time,Win,Loss,20,14.0,1.0,4.0
Jupiler Pro League,4,16.0,Genk,5,R Charleroi SC,11,13531,Clear or mostly clear,26.6,2023-08-20,Sunday,8,2023,2023/2024,3,Cegeka Arena,23500.0,Genk,LIM,1.0,0.5757872340425532,110042.4,-0.321602259059782,65.9,0,0,Normal Time,Draw,Draw,20,11.0,6.0,3.0
Jupiler Pro League,5,16.0,KVC Westerlo,15,KV Mechelen,11,7000,Clear or mostly clear,21.1,2023-08-26,Saturday,8,2023,2023/2024,3,Het Kuipje,8000.0,Westerlo,ANT,0.0,0.875,110042.4,-0.321602259059782,65.9,2,3,Normal Time,Loss,Win,26,6.0,8.0,1.0
Jupiler Pro League,5,16.0,Sint-Truiden,7,Cercle Brugge,9,4978,Drizzle,17.7,2023-08-27,Sunday,8,2023,2023/2024,3,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.34095890410958907,110042.4,-0.321602259059782,65.9,0,2,Normal Time,Loss,Win,27,5.0,5.0,2.0
Jupiler Pro League,5,18.0,RSC Anderlecht,4,R Charleroi SC,12,20000,Drizzle,18.8,2023-08-27,Sunday,8,2023,2023/2024,3,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.8888888888888888,110042.4,-0.321602259059782,65.9,2,1,Normal Time,Win,Loss,27,7.0,4.0,3.0
Jupiler Pro League,6,20.0,OH Leuven,14,KV Kortrijk,16,6916,Partly cloudy,19.8,2023-09-01,Friday,9,2023,2023/2024,3,Den Dreef,10500.0,Leuven,VBR,1.0,0.6586666666666666,110042.4,-0.321602259059782,65.9,3,0,Normal Time,Win,Loss,1,9.0,8.0,2.0
Jupiler Pro League,6,16.0,Cercle Brugge,6,KVC Westerlo,15,3876,Drizzle,21.3,2023-09-02,Saturday,9,2023,2023/2024,3,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.1333700364737458,110042.4,-0.321602259059782,65.9,2,1,Normal Time,Win,Loss,2,8.0,3.0,3.0
Jupiler Pro League,6,20.0,Standard Liège,13,RWDM,11,20500,Clear or mostly clear,20.8,2023-09-02,Saturday,9,2023,2023/2024,3,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.7408745934224792,110042.4,-0.321602259059782,65.9,1,1,Normal Time,Draw,Draw,2,7.0,5.0,2.0
Jupiler Pro League,6,18.0,KV Mechelen,9,KAS Eupen,5,11651,Clear or mostly clear,22.5,2023-09-02,Saturday,9,2023,2023/2024,3,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.7061212121212121,110042.4,-0.321602259059782,65.9,1,0,Normal Time,Win,Loss,2,6.0,5.0,2.0
Jupiler Pro League,6,16.0,Union SG,1,Royal Antwerp,7,6890,Partly cloudy,24.0,2023-09-03,Sunday,9,2023,2023/2024,3,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.7329787234042553,110042.4,-0.321602259059782,65.9,2,2,Normal Time,Draw,Draw,3,13.0,4.0,5.0
Jupiler Pro League,6,13.0,KAA Gent,4,Club Brugge,3,19999,Partly cloudy,23.1,2023-09-03,Sunday,9,2023,2023/2024,3,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.99995,110042.4,-0.321602259059782,65.9,2,1,Normal Time,Win,Loss,3,10.0,7.0,2.0
Jupiler Pro League,6,19.0,R Charleroi SC,12,Sint-Truiden,10,6000,Partly cloudy,21.7,2023-09-03,Sunday,9,2023,2023/2024,3,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.4,110042.4,-0.321602259059782,65.9,1,1,Normal Time,Draw,Draw,3,7.0,6.0,2.0
Jupiler Pro League,6,18.0,Genk,8,RSC Anderlecht,2,20655,Partly cloudy,22.7,2023-09-03,Sunday,9,2023,2023/2024,3,Cegeka Arena,23500.0,Genk,LIM,1.0,0.8789361702127659,110042.4,-0.321602259059782,65.9,1,1,Normal Time,Draw,Draw,3,8.0,6.0,2.0
Jupiler Pro League,7,20.0,KVC Westerlo,15,Royal Antwerp,8,7300,Partly cloudy,18.8,2023-09-15,Friday,9,2023,2023/2024,3,Het Kuipje,8000.0,Westerlo,ANT,0.0,0.9125,110042.4,-0.321602259059782,65.9,0,3,Normal Time,Loss,Win,15,5.0,10.0,0.0
Jupiler Pro League,7,18.0,Union SG,2,Genk,9,6983,Drizzle,22.0,2023-09-16,Saturday,9,2023,2023/2024,3,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.742872340425532,110042.4,-0.321602259059782,65.9,0,2,Normal Time,Loss,Win,16,13.0,5.0,4.0
Jupiler Pro League,7,20.0,Club Brugge,5,R Charleroi SC,13,18878,Partly cloudy,21.5,2023-09-16,Saturday,9,2023,2023/2024,3,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.649576766912119,110042.4,-0.321602259059782,65.9,4,2,Normal Time,Win,Loss,16,19.0,2.0,4.0
Jupiler Pro League,7,18.0,OH Leuven,12,KAA Gent,1,7338,Partly cloudy,23.8,2023-09-17,Sunday,9,2023,2023/2024,3,Den Dreef,10500.0,Leuven,VBR,1.0,0.6988571428571428,110042.4,-0.321602259059782,65.9,1,1,Normal Time,Draw,Draw,17,12.0,6.0,3.0
Jupiler Pro League,7,19.0,Sint-Truiden,10,KV Mechelen,6,5238,Partly cloudy,22.9,2023-09-17,Sunday,9,2023,2023/2024,3,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.35876712328767124,110042.4,-0.321602259059782,65.9,2,0,Normal Time,Win,Loss,17,3.0,5.0,2.0
Jupiler Pro League,8,20.0,Standard Liège,12,KVC Westerlo,16,18504,Drizzle,12.3,2023-09-22,Friday,9,2023,2023/2024,3,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.6687387061799783,110042.4,-0.321602259059782,65.9,0,0,Normal Time,Draw,Draw,22,6.0,4.0,2.0
Jupiler Pro League,8,20.0,Royal Antwerp,6,RWDM,11,12682,Clear or mostly clear,12.8,2023-09-23,Saturday,9,2023,2023/2024,3,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.7619562605142994,110042.4,-0.321602259059782,65.9,0,0,Normal Time,Draw,Draw,23,10.0,2.0,4.0
Jupiler Pro League,8,18.0,KV Mechelen,9,OH Leuven,13,13474,Clear or mostly clear,16.2,2023-09-23,Saturday,9,2023,2023/2024,3,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.8166060606060606,110042.4,-0.321602259059782,65.9,1,2,Normal Time,Loss,Win,23,6.0,5.0,2.0
Jupiler Pro League,8,16.0,R Charleroi SC,14,KV Kortrijk,15,6400,Drizzle,16.2,2023-09-23,Saturday,9,2023,2023/2024,3,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.4266666666666667,110042.4,-0.321602259059782,65.9,1,0,Normal Time,Win,Loss,23,7.0,7.0,1.0
Jupiler Pro League,8,16.0,Cercle Brugge,5,Union SG,4,4729,Clear or mostly clear,19.0,2023-09-24,Sunday,9,2023,2023/2024,3,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.16272107907232813,110042.4,-0.321602259059782,65.9,0,2,Normal Time,Loss,Win,24,9.0,3.0,4.0
Jupiler Pro League,8,19.0,KAA Gent,1,KAS Eupen,10,13445,Clear or mostly clear,17.2,2023-09-24,Sunday,9,2023,2023/2024,3,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.67225,110042.4,-0.321602259059782,65.9,2,1,Normal Time,Win,Loss,24,9.0,8.0,2.0
Jupiler Pro League,8,18.0,RSC Anderlecht,3,Club Brugge,2,21000,Clear or mostly clear,18.4,2023-09-24,Sunday,9,2023,2023/2024,3,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.9333333333333333,110042.4,-0.321602259059782,65.9,1,1,Normal Time,Draw,Draw,24,7.0,5.0,3.0
Jupiler Pro League,8,13.0,Genk,7,Sint-Truiden,8,19834,Clear or mostly clear,18.1,2023-09-24,Sunday,9,2023,2023/2024,3,Cegeka Arena,23500.0,Genk,LIM,1.0,0.844,110042.4,-0.321602259059782,65.9,3,3,Normal Time,Draw,Draw,24,8.0,5.0,2.0
Jupiler Pro League,5,20.0,Royal Antwerp,5,KAA Gent,2,13077,Partly cloudy,20.2,2023-09-27,Wednesday,9,2023,2023/2024,3,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.785688536409517,110042.4,-0.321602259059782,65.9,0,0,Normal Time,Draw,Draw,27,10.0,1.0,4.0
Jupiler Pro League,5,20.0,Club Brugge,1,Genk,6,20220,Partly cloudy,16.6,2023-09-28,Thursday,9,2023,2023/2024,3,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.6957539054435345,110042.4,-0.321602259059782,65.9,1,1,Normal Time,Draw,Draw,28,21.0,4.0,4.0
Jupiler Pro League,9,20.0,KV Mechelen,10,Royal Antwerp,5,14963,Partly cloudy,14.3,2023-09-30,Saturday,9,2023,2023/2024,3,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.9068484848484849,110042.4,-0.321602259059782,65.9,0,0,Normal Time,Draw,Draw,30,7.0,4.0,2.0
Jupiler Pro League,9,18.0,OH Leuven,12,Standard Liège,13,7216,Partly cloudy,18.0,2023-09-30,Saturday,9,2023,2023/2024,3,Den Dreef,10500.0,Leuven,VBR,1.0,0.6872380952380952,110042.4,-0.321602259059782,65.9,1,2,Normal Time,Loss,Win,30,9.0,6.0,2.0
Jupiler Pro League,9,13.0,Union SG,2,R Charleroi SC,14,5850,Clear or mostly clear,21.7,2023-10-01,Sunday,10,2023,2023/2024,4,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.6223404255319149,110260.3,1.11743566875639,66.8,3,1,Normal Time,Win,Loss,1,11.0,6.0,3.0
Jupiler Pro League,9,16.0,Genk,6,KVC Westerlo,15,17143,Clear or mostly clear,22.9,2023-10-01,Sunday,10,2023,2023/2024,4,Cegeka Arena,23500.0,Genk,LIM,1.0,0.7294893617021276,110260.3,1.11743566875639,66.8,3,3,Normal Time,Draw,Draw,1,9.0,7.0,1.0
Jupiler Pro League,9,18.0,Club Brugge,3,Sint-Truiden,8,20119,Clear or mostly clear,22.8,2023-10-01,Sunday,10,2023,2023/2024,4,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.6922785768357305,110260.3,1.11743566875639,66.8,1,1,Normal Time,Draw,Draw,1,20.0,5.0,3.0
Jupiler Pro League,10,20.0,R Charleroi SC,14,RWDM,9,7253,Partly cloudy,14.9,2023-10-06,Friday,10,2023,2023/2024,4,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.4835333333333333,110260.3,1.11743566875639,66.8,2,1,Normal Time,Win,Loss,6,8.0,6.0,2.0
Jupiler Pro League,10,18.0,KVC Westerlo,16,KV Kortrijk,15,6000,Clear or mostly clear,20.5,2023-10-07,Saturday,10,2023,2023/2024,4,Het Kuipje,8000.0,Westerlo,ANT,0.0,0.75,110260.3,1.11743566875639,66.8,1,0,Normal Time,Win,Loss,7,3.0,10.0,0.0
Jupiler Pro League,10,16.0,Cercle Brugge,8,OH Leuven,13,3822,Clear or mostly clear,22.3,2023-10-07,Saturday,10,2023,2023/2024,4,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.13151193999036542,110260.3,1.11743566875639,66.8,3,2,Normal Time,Win,Loss,7,7.0,5.0,3.0
Jupiler Pro League,10,20.0,RSC Anderlecht,3,KV Mechelen,10,21500,Clear or mostly clear,18.7,2023-10-07,Saturday,10,2023,2023/2024,4,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.9555555555555556,110260.3,1.11743566875639,66.8,3,1,Normal Time,Win,Loss,7,8.0,6.0,3.0
Jupiler Pro League,10,19.0,Sint-Truiden,7,Union SG,1,7500,Partly cloudy,18.0,2023-10-08,Sunday,10,2023,2023/2024,4,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.5136986301369864,110260.3,1.11743566875639,66.8,0,4,Normal Time,Loss,Win,8,3.0,4.0,2.0
Jupiler Pro League,10,18.0,KAA Gent,2,Genk,6,16406,Partly cloudy,21.4,2023-10-08,Sunday,10,2023,2023/2024,4,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.8203,110260.3,1.11743566875639,66.8,1,1,Normal Time,Draw,Draw,8,10.0,8.0,3.0
Jupiler Pro League,10,16.0,Royal Antwerp,5,KAS Eupen,11,12100,Partly cloudy,21.4,2023-10-08,Sunday,10,2023,2023/2024,4,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.7269887046383081,110260.3,1.11743566875639,66.8,4,1,Normal Time,Win,Loss,8,8.0,0.0,3.0
Jupiler Pro League,10,13.0,Standard Liège,12,Club Brugge,4,25853,Partly cloudy,20.0,2023-10-08,Sunday,10,2023,2023/2024,4,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.9343332128659197,110260.3,1.11743566875639,66.8,2,1,Normal Time,Win,Loss,8,4.0,4.0,1.0
Jupiler Pro League,11,20.0,Union SG,1,KAS Eupen,12,5125,Partly cloudy,13.4,2023-10-20,Friday,10,2023,2023/2024,4,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.5452127659574468,110260.3,1.11743566875639,66.8,4,1,Normal Time,Win,Loss,20,12.0,6.0,3.0
Jupiler Pro League,11,20.0,R Charleroi SC,13,Royal Antwerp,4,7700,Partly cloudy,14.2,2023-10-21,Saturday,10,2023,2023/2024,4,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.5133333333333333,110260.3,1.11743566875639,66.8,3,2,Normal Time,Win,Loss,21,7.0,5.0,2.0
Jupiler Pro League,11,16.0,Cercle Brugge,6,KAA Gent,3,5428,Clear or mostly clear,14.5,2023-10-22,Sunday,10,2023,2023/2024,4,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.18677310577386277,110260.3,1.11743566875639,66.8,2,0,Normal Time,Win,Loss,22,7.0,6.0,3.0
Jupiler Pro League,11,18.0,Standard Liège,8,RSC Anderlecht,2,26864,Partly cloudy,13.0,2023-10-22,Sunday,10,2023,2023/2024,4,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.9708709794000723,110260.3,1.11743566875639,66.8,3,2,Normal Time,Win,Loss,22,3.0,4.0,1.0
Jupiler Pro League,11,13.0,Genk,7,KV Mechelen,11,17923,Drizzle,13.8,2023-10-22,Sunday,10,2023,2023/2024,4,Cegeka Arena,23500.0,Genk,LIM,1.0,0.7626808510638298,110260.3,1.11743566875639,66.8,4,0,Normal Time,Win,Loss,22,7.0,8.0,0.0
Jupiler Pro League,11,19.0,OH Leuven,14,Sint-Truiden,9,7239,Partly cloudy,12.6,2023-10-22,Sunday,10,2023,2023/2024,4,Den Dreef,10500.0,Leuven,VBR,1.0,0.6894285714285714,110260.3,1.11743566875639,66.8,4,0,Normal Time,Win,Loss,22,7.0,6.0,1.0
Jupiler Pro League,12,20.0,Sint-Truiden,10,RWDM,11,4000,Partly cloudy,10.7,2023-10-27,Friday,10,2023,2023/2024,4,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.273972602739726,110260.3,1.11743566875639,66.8,2,1,Normal Time,Win,Loss,27,3.0,7.0,2.0
Jupiler Pro League,12,16.0,KV Mechelen,13,Cercle Brugge,4,11234,Drizzle,14.1,2023-10-28,Saturday,10,2023,2023/2024,4,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.6808484848484848,110260.3,1.11743566875639,66.8,0,2,Normal Time,Loss,Win,28,6.0,3.0,2.0
Jupiler Pro League,12,20.0,RSC Anderlecht,2,OH Leuven,12,21500,Drizzle,12.2,2023-10-28,Saturday,10,2023,2023/2024,4,Lotto Park,22500.0,Anderlecht (Brussels),BRU,1.0,0.9555555555555556,110260.3,1.11743566875639,66.8,5,1,Normal Time,Win,Loss,28,9.0,4.0,4.0
Jupiler Pro League,12,16.0,KVC Westerlo,16,Union SG,1,7000,Rainy,13.0,2023-10-29,Sunday,10,2023,2023/2024,4,Het Kuipje,8000.0,Westerlo,ANT,0.0,0.875,110260.3,1.11743566875639,66.8,1,3,Normal Time,Loss,Win,29,4.0,10.0,1.0
Jupiler Pro League,12,18.0,KAA Gent,3,Standard Liège,8,16679,Drizzle,12.7,2023-10-29,Sunday,10,2023,2023/2024,4,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.83395,110260.3,1.11743566875639,66.8,3,1,Normal Time,Win,Loss,29,10.0,7.0,3.0
Jupiler Pro League,12,13.0,Club Brugge,7,Royal Antwerp,6,23734,Rainy,14.6,2023-10-29,Sunday,10,2023,2023/2024,4,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.8166678136398046,110260.3,1.11743566875639,66.8,2,1,Normal Time,Win,Loss,29,14.0,6.0,2.0
Jupiler Pro League,13,20.0,Sint-Truiden,9,KAS Eupen,10,3872,Partly cloudy,8.7,2023-11-03,Friday,11,2023,2023/2024,4,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.2652054794520548,110260.3,1.11743566875639,66.8,1,1,Normal Time,Draw,Draw,3,4.0,8.0,2.0
Jupiler Pro League,13,20.0,Royal Antwerp,7,Genk,5,16071,Drizzle,10.3,2023-11-04,Saturday,11,2023,2023/2024,4,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.9655731795241529,110260.3,1.11743566875639,66.8,3,2,Normal Time,Win,Loss,4,11.0,1.0,3.0
Jupiler Pro League,13,18.0,OH Leuven,13,KVC Westerlo,16,9800,Drizzle,11.9,2023-11-04,Saturday,11,2023,2023/2024,4,Den Dreef,10500.0,Leuven,VBR,1.0,0.9333333333333333,110260.3,1.11743566875639,66.8,0,2,Normal Time,Loss,Win,4,10.0,4.0,2.0
Jupiler Pro League,13,18.0,Union SG,1,Club Brugge,6,7265,Clear or mostly clear,11.0,2023-11-05,Sunday,11,2023,2023/2024,4,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.7728723404255319,110260.3,1.11743566875639,66.8,2,1,Normal Time,Win,Loss,5,14.0,7.0,3.0
Jupiler Pro League,13,19.0,R Charleroi SC,11,KAA Gent,3,7916,Partly cloudy,9.6,2023-11-05,Sunday,11,2023,2023/2024,4,Stade du Pays de Charleroi,15000.0,Charleroi,WHT,0.0,0.5277333333333334,110260.3,1.11743566875639,66.8,1,3,Normal Time,Loss,Win,5,8.0,5.0,3.0
Jupiler Pro League,13,16.0,Standard Liège,8,KV Mechelen,14,19617,Drizzle,10.2,2023-11-05,Sunday,11,2023,2023/2024,4,Stade Maurice Dufrasne,27670.0,Liège,LIE,0.0,0.7089627755692085,110260.3,1.11743566875639,66.8,1,1,Normal Time,Draw,Draw,5,6.0,5.0,2.0
Jupiler Pro League,13,13.0,Cercle Brugge,4,RSC Anderlecht,2,6908,Drizzle,11.3,2023-11-05,Sunday,11,2023,2023/2024,4,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.2376987130961393,110260.3,1.11743566875639,66.8,0,3,Normal Time,Loss,Win,5,7.0,6.0,3.0
Jupiler Pro League,14,20.0,KVC Westerlo,15,Sint-Truiden,9,5000,Rainy,8.0,2023-11-10,Friday,11,2023,2023/2024,4,Het Kuipje,8000.0,Westerlo,ANT,0.0,0.625,110260.3,1.11743566875639,66.8,3,3,Normal Time,Draw,Draw,10,5.0,12.0,1.0
Jupiler Pro League,14,16.0,Royal Antwerp,6,Standard Liège,8,14000,Clear or mostly clear,9.1,2023-11-11,Saturday,11,2023,2023/2024,4,Bosuilstadion,16644.0,Antwerp,ANT,0.0,0.8411439557798606,110260.3,1.11743566875639,66.8,6,0,Normal Time,Win,Loss,11,13.0,3.0,3.0
Jupiler Pro League,14,20.0,KV Mechelen,14,R Charleroi SC,12,12836,Clear or mostly clear,5.9,2023-11-11,Saturday,11,2023,2023/2024,4,AFAS Stadion,16500.0,Mechelen,ANT,0.0,0.7779393939393939,110260.3,1.11743566875639,66.8,1,0,Normal Time,Win,Loss,11,6.0,4.0,2.0
Jupiler Pro League,14,19.0,Union SG,1,KV Kortrijk,16,5420,Clear or mostly clear,6.1,2023-11-12,Sunday,11,2023,2023/2024,4,Joseph Marien Stadium,9400.0,Forest (Brussels),BRU,0.0,0.5765957446808511,110260.3,1.11743566875639,66.8,3,0,Normal Time,Win,Loss,12,11.0,7.0,3.0
Jupiler Pro League,14,18.0,KAA Gent,3,RSC Anderlecht,2,19690,Partly cloudy,6.7,2023-11-12,Sunday,11,2023,2023/2024,4,Ghelamco Arena,20000.0,Ghent,VOV,1.0,0.9845,110260.3,1.11743566875639,66.8,1,1,Normal Time,Draw,Draw,12,10.0,6.0,3.0
Jupiler Pro League,14,13.0,Club Brugge,7,Cercle Brugge,4,24323,Partly cloudy,7.9,2023-11-12,Sunday,11,2023,2023/2024,4,Jan Breydel Stadion,29062.0,Bruges,VWV,0.0,0.8369348289863051,110260.3,1.11743566875639,66.8,0,0,Normal Time,Draw,Draw,12,15.0,6.0,3.0
Jupiler Pro League,14,16.0,Genk,5,OH Leuven,13,17821,Partly cloudy,8.7,2023-11-12,Sunday,11,2023,2023/2024,4,Cegeka Arena,23500.0,Genk,LIM,1.0,0.7583404255319149,110260.3,1.11743566875639,66.8,3,1,Normal Time,Win,Loss,12,11.0,7.0,1.0
Jupiler Pro League,15,20.0,Sint-Truiden,8,Royal Antwerp,5,7024,Snowy,3.6,2023-11-24,Friday,11,2023,2023/2024,4,Stayen,14600.0,Sint-Truiden,LIM,1.0,0.4810958904109589,110260.3,1.11743566875639,66.8,1,1,Normal Time,Draw,Draw,24,5.0,8.0,2.0
